og_index,tconst
1142508,10303918
1142529,10303954
1142551,10303994
1142565,10304020
1142693,10304250
1143255,10305194
1143319,10305302
1143334,10305328
1143434,10305510
1143484,10305602
1143486,10305606
1143492,10305616
1143522,10305666
1143554,10305724
1143628,10305854
1143639,10305872
1143667,10305920
1143671,10305928
1143677,10305938
1143766,10306104
1143840,10306238
1143858,10306268
1143922,10306374
1143926,10306380
1144000,10306516
1144503,10307370
1144712,10307736
1144738,10307786
1144766,10307836
1144796,10307890
1144825,10307944
1144872,10308026
1144904,10308084
1144932,10308134
1144947,10308160
1145069,10308374
1145129,10308474
1145157,10308528
1145163,10308538
1145214,10308630
1145216,10308634
1145237,10308674
1145241,10308682
1145243,10308686
1145253,10308702
1145284,10308758
1145287,10308762
1145295,10308776
1145366,10308906
1145539,10309212
1145540,10309216
1145541,10309218
1145601,10309324
1145623,10309362
1145739,10309574
1145796,10309670
1145928,10309910
1145979,10310000
1145985,10310010
1146098,10310222
1146132,10310288
1146275,10310544
1146344,10310660
1146466,10310866
1146673,10311216
1147069,10311886
1147262,10312214
1147516,10312668
1147606,10312820
1147613,10312834
1147682,10312956
1147699,10312990
1147772,10313136
1147805,10313192
1147817,10313218
1148002,10313564
1148016,10313594
1148027,10313614
1148069,10313694
1148128,10313806
1148172,10313884
1148173,10313886
1148517,10314510
1148519,10314514
1148520,10314516
1148521,10314518
1148524,10314522
1148638,10314760
1148710,10314886
1148759,10314982
1148764,10314990
1148799,10315060
1148805,10315070
1148812,10315082
1148937,10315322
1149342,10316018
1149667,10316572
1150085,10317292
1150159,10317422
1150404,10317856
1150440,10317922
1150667,10318332
1150725,10318440
1150946,10318842
1151013,10318954
1151080,10319078
1151205,10319298
1151216,10319320
1151320,10319510
1151476,10319778
1151537,10319884
1151548,10319902
1151603,10319998
1151632,10320050
1151674,10320120
1152619,10321732
1152875,10322172
1152931,10322274
1152933,10322278
1153032,10322456
1153068,10322518
1153070,10322520
1153109,10322592
1153173,10322700
1153188,10322726
1153193,10322734
1153221,10322784
1153292,10322910
1153303,10322932
1153305,10322936
1153327,10322976
1153338,10322994
1153436,10323168
1153442,10323178
1153462,10323214
1153474,10323234
1153478,10323240
1153576,10323416
1153620,10323492
1153641,10323528
1153735,10323688
1153756,10323726
1153761,10323736
1153932,10324026
1153985,10324120
1153998,10324144
1154000,10324148
1154012,10324168
1154092,10324308
1154102,10324324
1154165,10324438
1154169,10324444
1154309,10324680
1154397,10324828
1154519,10325030
1154541,10325070
1154604,10325178
1154780,10325472
1154891,10325662
1155153,10326116
1155240,10326262
1155241,10326264
1155396,10326530
1155631,10326932
1155704,10327060
1155738,10327128
1155742,10327136
1155761,10327176
1155915,10327444
1155957,10327518
1156026,10327648
1156045,10327680
1156064,10327712
1156065,10327714
1156112,10327798
1156139,10327842
1156203,10327950
1156217,10327974
1156227,10327990
1156240,10328016
1156241,10328018
1156387,10328288
1156405,10328322
1156430,10328368
1156499,10328498
1156732,10328906
1156836,10329084
1156844,10329098
1156955,10329292
1156997,10329364
1157033,10329432
1157069,10329506
1157096,10329550
1157177,10329696
1157262,10329838
1157265,10329842
1157383,10330046
1157419,10330110
1158001,10331094
1158005,10331100
1158012,10331112
1158028,10331140
1158219,10331476
1158220,10331478
1158423,10331828
1158529,10332008
1158541,10332028
1158569,10332076
1158575,10332086
1158580,10332094
1158582,10332098
1158586,10332104
1158594,10332120
1158623,10332174
1158665,10332248
1158673,10332260
1158710,10332328
1158760,10332416
1158765,10332424
1158766,10332428
1158787,10332464
1158873,10332620
1158899,10332672
1158909,10332690
1159022,10332890
1159023,10332892
1159029,10332902
1159159,10333134
1159277,10333336
1159281,10333342
1159431,10333606
1159443,10333628
1159448,10333636
1159509,10333742
1159553,10333818
1159682,10334038
1159772,10334198
1159823,10334286
1159832,10334302
1159889,10334402
1159917,10334456
1159960,10334530
1159974,10334554
1159979,10334562
1159994,10334590
1160001,10334602
1160012,10334624
1160055,10334698
1160094,10334768
1160096,10334770
1160149,10334864
1160285,10335096
1160397,10335286
1160639,10335698
1160992,10336300
1161384,10336980
1161689,10337506
1161700,10337524
1161715,10337550
1161731,10337580
1161732,10337582
1161833,10337756
1162089,10338208
1162093,10338218
1162100,10338230
1162128,10338308
1163056,10339932
1163148,10340148
1163265,10340366
1163302,10340430
1163308,10340444
1163312,10340452
1163351,10340522
1163377,10340570
1163385,10340584
1163401,10340618
1163426,10340664
1163440,10340688
1163474,10340748
1163517,10340820
1163525,10340836
1163581,10340930
1163599,10340964
1163600,10340968
1163608,10340980
1163692,10341136
1163719,10341190
1163738,10341224
1163739,10341226
1163751,10341248
1163832,10341388
1163984,10341642
1164180,10341978
1164191,10341996
1164236,10342070
1164308,10342190
1164329,10342226
1164366,10342298
1164396,10342350
1164405,10342366
1164457,10342460
1164548,10342620
1164551,10342626
1164662,10342816
1164678,10342842
1164743,10342954
1164765,10342990
1164817,10343082
1164840,10343124
1165140,10343642
1165163,10343680
1165201,10343746
1165236,10343804
1165257,10343840
1165267,10343876
1165270,10343880
1165282,10343906
1165286,10343912
1165382,10344086
1165422,1034415
1165476,10344254
1165547,10344376
1165550,10344382
1166003,10345170
1166080,10345304
1166386,10345850
1166407,10345888
1166588,10346206
1166640,10346296
1166674,10346352
1166682,10346366
1166686,10346372
1167492,10347770
1167614,10347978
1167640,10348020
1167750,10348216
1167924,10348516
1168347,10349248
1168460,10349448
1168492,10349504
1168520,10349550
1168676,10349842
1168739,10349958
1168788,10350048
1168803,10350078
1168886,10350244
1169075,10350594
1169276,10350944
1169285,10350960
1169330,10351040
1169376,10351124
1169487,10351328
1169501,10351352
1170234,10352596
1170411,10352892
1170625,10353252
1170805,10353560
1170899,10353736
1170914,10353762
1171069,10354036
1171093,10354076
1171486,10354764
1172083,10355808
1172370,10356294
1172454,10356436
1172505,10356526
1172581,10356654
1172627,10356734
1172837,10357088
1172845,10357104
1172906,10357206
1172934,10357252
1173628,10358526
1173649,10358560
1173650,10358562
1173656,10358574
1173751,10358740
1173852,10358912
1173861,10358928
1173870,10358942
1173887,10358970
1173915,10359022
1174016,10359208
1174127,10359402
1174259,10359624
1174320,10359728
1174330,10359746
1174331,10359748
1174366,10359810
1174388,10359848
1174530,10360096
1174737,10360492
1174753,10360522
1174764,10360544
1174792,10360592
1174798,10360602
1174838,10360674
1174874,10360782
1174925,10360878
1174928,10360882
1174940,10360904
1174944,10360914
1174971,10360970
1174974,10360978
1174987,10361008
1175902,10362636
1176008,10362822
1176145,10363058
1176184,10363124
1176211,10363174
1176465,10363622
1176572,10363806
1176576,10363812
1176607,10363874
1176689,10364020
1176872,10364336
1176912,10364402
1176955,10364478
1177197,10364922
1177323,10365150
1177469,10365396
1177743,10365880
1177922,10366204
1177945,10366242
1177963,10366272
1177994,10366324
1177998,10366330
1178061,10366448
1178223,10366740
1178260,10366806
1178312,10366896
1178316,10366902
1178345,10366954
1178358,10366986
1178384,10367048
1178476,10367202
1178680,10367552
1178853,10367856
1178891,10367920
1178945,10368012
1179005,10368116
1179021,10368144
1179038,10368174
1179099,10368278
1179190,10368432
1179192,10368436
1179238,10368516
1179277,10368582
1179308,10368636
1179324,10368662
1179342,10368696
1179385,10368774
1179419,10368838
1179430,10368856
1179475,10368934
1179491,10368960
1179497,10368970
1179500,10368978
1179502,10368984
1179524,10369030
1179531,10369042
1179617,10369198
1179623,10369210
1179667,10369288
1179694,10369334
1179751,10369434
1179831,10369580
1179851,10369620
1179855,10369628
1179858,10369632
1179994,10369872
1180031,10369938
1180040,10369954
1180062,10369994
1180074,10370016
1180115,10370088
1180132,10370116
1180162,10370168
1180297,10370402
1180316,10370434
1180339,10370472
1180509,10370776
1180513,10370782
1180536,10370822
1180546,10370840
1180567,10370878
1180596,10370932
1180733,10371174
1180779,10371258
1180801,10371296
1180915,10371490
1181102,10371822
1181299,10372162
1181352,10372260
1181516,10372542
1181676,10372816
1181805,10373034
1181816,10373052
1182178,10373736
1182188,10373756
1182212,10373800
1182251,10373872
1182363,10374070
1182388,10374118
1182419,10374170
1182421,10374174
1182439,10374206
1182449,10374226
1182450,10374228
1182451,10374230
1182452,10374232
1182453,10374234
1182454,10374236
1182455,10374238
1182457,10374240
1182478,10374280
1182485,10374292
1182585,10374472
1182615,10374522
1182637,10374560
1182657,10374598
1182669,10374618
1182672,10374622
1182701,10374670
1182747,10374754
1182756,10374770
1182809,10374860
1182858,10374966
1182902,10375042
1182903,10375044
1182909,10375056
1182920,10375074
1182926,10375084
1182932,10375094
1182942,10375110
1182952,10375128
1182956,10375134
1182958,10375138
1182960,10375142
1182968,10375158
1182973,10375166
1182987,10375192
1182989,10375196
1182995,10375208
1183003,10375224
1183027,10375270
1183085,10375374
1183240,10375640
1183250,10375658
1183265,10375682
1183267,10375686
1183371,10375862
1183385,10375886
1183424,10375952
1183493,10376072
1183678,10376384
1183733,10376478
1183739,10376488
1183787,10376568
1183905,10376772
1184106,10377120
1184207,10377292
1184220,10377314
1184807,10378330
1184869,10378434
1184912,10378512
1184956,10378590
1184992,10378660
1185030,10378728
1185069,10378798
1185167,10378980
1185182,10379006
1185186,10379012
1185251,10379122
1185261,10379140
1185262,10379142
1185290,10379192
1185437,10379466
1185718,10380000
1185756,10380066
1185775,10380102
1185813,10380168
1185868,10380266
1186151,10380760
1186222,10380890
1186273,10380980
1186300,10381028
1186311,10381046
1186343,10381100
1186357,10381126
1186369,10381148
1186395,10381192
1186416,10381228
1186505,10381376
1186597,10381532
1186638,10381602
1186937,10382116
1187106,10382436
1187203,10382610
1187329,10382840
1187476,10383096
1187548,10383216
1187588,10383290
1187678,10383450
1187686,10383464
1187732,10383542
1187836,10383726
1187887,10383816
1187959,10383944
1188051,10384108
1188064,10384130
1188099,10384192
1188132,10384250
1188187,10384354
1188193,10384366
1188270,10384500
1188272,10384504
1188277,10384512
1188278,10384514
1188308,10384574
1188323,10384606
1188398,10384744
1188413,10384772
1188485,10384908
1188495,10384926
1188520,10384970
1188540,10385004
1188798,10385460
1188810,10385482
1188941,10385706
1189234,10386200
1189578,10386790
1190140,10387748
1190199,10387846
1190501,10388384
1190583,10388536
1190660,10388676
1190712,10388774
1190719,10388786
1190835,10389002
1190874,10389078
1190876,10389084
1190917,10389174
1191233,10389712
1191343,10389902
1191355,10389924
1191387,10389978
1191404,10390008
1191609,10390368
1192746,10392334
1192931,10392666
1192960,10392720
1193003,10392792
1193174,10393098
1193211,10393168
1193298,10393326
1193360,10393440
1193566,10393810
1193587,10393848
1193758,10394144
1193778,10394178
1193792,10394202
1193823,10394256
1193850,10394300
1193896,10394380
1194026,10394614
1194112,10394760
1194137,10394802
1194149,10394822
1194180,10394874
1194253,10395010
1194263,10395028
1194268,10395036
1194274,10395046
1194308,10395106
1194321,10395128
1194323,10395130
1194643,10395672
1194749,10395854
1194820,10395972
1194851,10396028
1194853,10396030
1194856,10396036
1194857,10396038
1194861,10396044
1195516,10397188
1195605,10397348
1195808,10397696
1195830,10397734
1195840,10397752
1195897,10397854
1195934,10397930
1195968,10397992
1196011,10398068
1196054,10398140
1196079,10398182
1196347,10398648
1196481,10398890
1196579,10399072
1196586,10399086
1196662,10399238
1196666,10399252
1196693,10399302
1196717,10399342
1196723,10399352
1196839,10399550
1196856,10399584
1196912,10399680
1196945,10399736
1196960,10399760
1196978,10399790
1197077,10399962
1197127,10400048
1197214,10400198
1197223,10400212
1197314,10400364
1197502,10400688
1197709,10401040
1198566,10402510
1198576,10402528
1198600,10402572
1198601,10402574
1198645,10402656
1198713,10402780
1198742,10402836
1198746,10402844
1198776,10402898
1198783,10402912
1198787,10402922
1198794,10402936
1198800,10402946
1198809,10402960
1198940,10403194
1198980,10403262
1199025,10403346
1199050,10403390
1199150,10403580
1199170,10403618
1199322,10403876
1199368,10403962
1199388,10404000
1199390,10404004
1199456,10404122
1199499,10404200
1199511,10404228
1199578,10404346
1199584,10404356
1199668,10404502
1199685,10404530
1199785,10404702
1199838,10404798
1199909,10404916
1199920,10404934
1199947,10404980
1199962,10405008
1199990,10405056
1200006,10405082
1200035,10405134
1200051,10405162
1200076,10405208
1200144,10405328
1200180,10405390
1200444,10405834
1200482,10405902
1200656,10406204
1200686,10406254
1200706,10406288
1200720,10406312
1200839,10406518
1200904,10406630
1201279,10407272
1201531,10407704
1201555,10407744
1201603,10407828
1201636,10407886
1201643,10407900
1201655,10407924
1201789,10408174
1202042,10408656
1202078,10408724
1202124,10408818
1202166,10408904
1202186,10408950
1202200,10408984
1202267,10409102
1202270,10409108
1202348,10409248
1202495,10409498
1202529,10409554
1202537,10409568
1202546,10409582
1202550,10409590
1202615,10409702
1202624,10409718
1202638,10409742
1202640,10409746
1202657,10409774
1202677,10409810
1202717,10409880
1202720,10409886
1202729,10409900
1202736,10409912
1202737,10409914
1202741,10409920
1202762,10409956
1202763,10409958
1202772,10409972
1202810,10410036
1202894,10410186
1203011,10410390
1203015,10410398
1203041,10410446
1203051,10410464
1203076,10410506
1203083,10410520
1203100,10410552
1203104,10410560
1203129,10410602
1203130,10410604
1203179,10410686
1203235,10410782
1203256,10410818
1203291,10410876
1203303,10410896
1203419,10411092
1203632,10411520
1203736,10411704
1203740,10411712
1203745,10411720
1203824,10411858
1203882,10411954
1204317,10412690
1204498,10413012
1204586,10413166
1204636,10413258
1204687,10413352
1204698,10413374
1204727,10413424
1204744,10413458
1204750,10413468
1204920,10413774
1204958,10413842
1204981,10413882
1205005,10413922
1205066,10414034
1205371,10414554
1205476,10414740
1205482,10414750
1205516,10414812
1205517,10414814
1205520,10414820
1205524,10414830
1205526,10414834
1205528,10414838
1205529,10414840
1205532,10414848
1205535,10414852
1205570,10414924
1205624,10415020
1205638,10415044
1205666,10415092
1205741,10415220
1205798,10415316
1205839,10415384
1205846,10415396
1205880,10415452
1205892,10415472
1205926,10415532
1205929,10415538
1205936,10415550
1205992,10415648
1206026,10415706
1206031,10415714
1206053,10415754
1206079,10415798
1206106,10415842
1206114,10415856
1206149,10415914
1206205,10416008
1206565,10416616
1206633,10416734
1206817,10417044
1207083,10417498
1207133,10417582
1207161,10417634
1207166,10417642
1207175,10417658
